step	bond_idx	atom_i	atom_j	S(t)
42000	44987	38266	38228	0.4784
42000	45012	24553	24552	0.4784
42000	45026	32186	32208	0.4784
42000	45064	35880	35881	0.4784
42000	45075	32302	32303	0.4784
42000	45386	36189	36160	0.4784
42000	45531	48856	47683	0.4784
42000	45599	50225	51500	0.4784
42000	45756	45703	45702	0.4784
42000	45895	53398	53362	0.4784
42000	46196	57125	57124	0.4784
42000	46200	57126	57099	0.4784
42000	46299	36387	36388	0.4784
42000	46303	12713	12712	0.4784
42000	46325	41945	41974	0.4784
42000	46390	54389	54409	0.4784
42000	46501	53350	53349	0.4784
42000	46650	36420	35146	0.4784
42000	46685	56809	56785	0.4784
42000	46887	40543	40542	0.4784
42000	46911	32208	30953	0.4784
42000	47135	53817	53818	0.4784
42000	47231	46823	46848	0.4784
42000	47307	20638	20639	0.4784
42000	47351	16785	15435	0.4784
42000	47383	54729	54730	0.4784
42000	47457	24903	24870	0.4784
42000	47654	45619	45620	0.4784
42000	47768	6098	7404	0.4784
42000	47795	37597	36314	0.4784
42000	47803	22389	22359	0.4784
42000	47814	4459	4460	0.4784
42000	47980	29083	29057	0.4784
42000	48077	43038	43037	0.4784
42000	48260	12559	12560	0.4784
42000	48424	51364	51337	0.4784
42000	48706	12840	11516	0.4784
42000	48807	22461	22460	0.4784
42000	49029	49525	48343	0.4784
42000	49149	43368	42058	0.4784
42000	49277	41821	41820	0.4784
42000	49445	34376	34377	0.4784
42000	49786	18168	18167	0.4784
42000	49842	10549	11845	0.4784
42000	50148	51460	51459	0.4784
42000	50222	44838	44839	0.4784
42000	50259	10342	11645	0.4784
42000	50799	39103	39134	0.4784
42000	50806	44	1102	0.4784
42000	50826	32004	31978	0.4784
42000	50954	11443	11442	0.4784
42000	51066	20078	20053	0.4784
42000	51207	29094	30383	0.4784
42000	51263	16664	16663	0.4784
42000	51549	28830	28800	0.4784
42000	51659	27883	27862	0.4784
42000	51993	27301	25987	0.4784
42000	52028	22109	22132	0.4784
42000	52059	55160	56421	0.4784
42000	52176	50754	50755	0.4784
42000	52225	34271	34304	0.4784
42000	52232	14632	14659	0.4784
42000	52289	36157	34884	0.4784
42000	52372	10944	12261	0.4784
42000	52389	45388	44122	0.4784
42000	52436	8767	10069	0.4784
42000	52649	4647	3370	0.4784
42000	52890	24066	24067	0.4784
42000	53002	11879	11908	0.4784
42000	53077	36570	35320	0.4784
42000	53201	30320	30321	0.4784
42000	53238	4261	4234	0.4784
42000	53489	36841	38138	0.4784
42000	53512	46580	46581	0.4784
42000	53571	49916	49942	0.4784
42000	53602	56029	56028	0.4784
42000	53802	53497	53498	0.4784
42000	53927	30209	31468	0.4784
42000	54139	32804	32803	0.4784
42000	54393	16119	16092	0.4784
42000	54524	18139	16807	0.4784
42000	54609	14489	13176	0.4784
42000	54787	18441	17076	0.4784
42000	54912	29615	29616	0.4784
42000	55009	11478	11511	0.4784
42000	55167	42971	42994	0.4784
42000	55356	52024	50792	0.4784
42000	55527	21670	21671	0.4784
42000	55568	36894	36867	0.4784
42000	55691	41503	41485	0.4784
42000	55954	46104	46103	0.4784
42000	55987	16695	16696	0.4784
42000	56566	3771	3733	0.4784
42000	56632	14771	14805	0.4784
42000	56714	38437	38436	0.4784
42000	56896	47072	47039	0.4784
42000	57604	27767	29040	0.4784
42000	57611	38753	38752	0.4784
42000	57680	44175	44174	0.4784
42000	57824	27920	29199	0.4784
42000	57885	6355	6323	0.4784
42000	57950	11634	11633	0.4784
42000	57986	42670	42671	0.4784
42000	58125	12142	12110	0.4784
42000	58194	15000	14999	0.4784
42000	58489	4955	4956	0.4784
42000	58539	6323	5022	0.4784
42000	58620	40156	40157	0.4784
42000	58679	51572	50302	0.4784
42000	58789	37795	37818	0.4784
42000	58980	29494	28220	0.4784
42000	58989	13979	13980	0.4784
42000	59165	48287	49471	0.4784
42000	59274	39286	39256	0.4784
42000	59397	25707	24517	0.4784
42000	59411	3834	3835	0.4784
42000	59563	21782	21754	0.4784
42000	59567	15004	15036	0.4784
42000	59573	32215	32216	0.4784
42000	59600	13988	13989	0.4784
42000	59624	31867	31899	0.4784
43000	39271	33043	31815	0.4701
43000	39386	19674	19644	0.4701
43000	39487	8385	7069	0.4701
43000	39716	21455	21418	0.4701
43000	39880	11412	11446	0.4701
43000	40650	21233	19959	0.4701
43000	40701	41235	41234	0.4701
43000	40943	49987	49988	0.4701
43000	41017	7296	7269	0.4701
43000	41045	43990	43991	0.4701
43000	41113	53274	53253	0.4701
43000	41130	33472	34696	0.4701
43000	41204	41625	41624	0.4701
43000	41250	26146	26147	0.4701
43000	41498	37731	37730	0.4701
43000	41608	52419	52394	0.4701
43000	41623	1939	748	0.4701
43000	41803	27144	27114	0.4701
43000	42065	20294	21574	0.4701
43000	42386	20487	20459	0.4701
43000	42397	28094	26756	0.4701
43000	42428	386	363	0.4701
43000	42589	37210	37241	0.4701
43000	42671	50047	50048	0.4701
43000	42691	133	132	0.4701
43000	42783	53620	54893	0.4701
43000	42861	48719	48720	0.4701
43000	42894	31582	31605	0.4701
43000	42903	24079	24078	0.4701
43000	42995	11396	11397	0.4701
43000	43092	39221	37891	0.4701
43000	43131	609	1769	0.4701
43000	43638	38672	37363	0.4701
43000	43651	19316	17919	0.4701
43000	43655	18970	20298	0.4701
43000	43663	39812	41102	0.4701
43000	43671	43539	43512	0.4701
43000	43760	6609	7910	0.4701
43000	43867	51910	50667	0.4701
43000	43869	50620	49362	0.4701
43000	43914	49096	47916	0.4701
43000	43942	46330	45067	0.4701
43000	44043	17280	17281	0.4701
43000	44616	27659	27688	0.4701
43000	44639	39716	38377	0.4701
43000	44814	19466	19467	0.4701
43000	44989	38266	38299	0.4701
43000	44994	49727	49726	0.4701
43000	45373	51594	51595	0.4701
43000	45385	37465	37466	0.4701
43000	45412	53338	53339	0.4701
43000	45424	36181	36154	0.4701
43000	45670	16537	16536	0.4701
43000	45884	21315	21314	0.4701
43000	45972	25764	25797	0.4701
43000	45987	45329	45304	0.4701
43000	46064	54128	54154	0.4701
43000	46110	14905	14933	0.4701
43000	46208	1796	3013	0.4701
43000	46223	6612	6583	0.4701
43000	46338	35948	35949	0.4701
43000	46406	10273	10236	0.4701
43000	46548	953	954	0.4701
43000	46573	24580	24581	0.4701
43000	46577	13365	13343	0.4701
43000	46723	29861	29862	0.4701
43000	46944	48459	49647	0.4701
43000	47073	42710	42689	0.4701
43000	47169	12282	12283	0.4701
43000	47315	16483	16451	0.4701
43000	47425	50763	50764	0.4701
43000	47488	57381	57382	0.4701
43000	47856	31767	31766	0.4701
43000	47949	26148	26149	0.4701
43000	48272	22082	22083	0.4701
43000	48373	38316	38338	0.4701
43000	48662	10088	10087	0.4701
43000	48770	44146	44176	0.4701
43000	48800	31654	32905	0.4701
43000	49054	30485	31721	0.4701
43000	49341	56998	56976	0.4701
43000	49607	3157	4411	0.4701
43000	49651	19413	19414	0.4701
43000	49869	53345	53344	0.4701
43000	49885	26881	28209	0.4701
43000	49894	3416	2159	0.4701
43000	49933	8133	9433	0.4701
43000	50050	7332	7301	0.4701
43000	50116	57093	57069	0.4701
43000	50162	4144	2876	0.4701
43000	50255	5219	6522	0.4701
43000	50257	38930	38931	0.4701
43000	50289	15344	15314	0.4701
43000	50433	18964	18929	0.4701
43000	50668	35921	34660	0.4701
43000	50709	36074	36075	0.4701
43000	50841	1941	1961	0.4701
43000	51065	20079	20096	0.4701
43000	51399	40493	41765	0.4701
43000	51593	50440	50472	0.4701
43000	51783	10519	10494	0.4701
43000	51791	33576	33605	0.4701
43000	52073	35294	34050	0.4701
43000	52106	57396	56235	0.4701
43000	52332	48015	49209	0.4701
43000	52410	55219	55247	0.4701
43000	52620	45712	45689	0.4701
43000	52809	11909	11908	0.4701
43000	52968	18567	18538	0.4701
43000	53085	55101	55102	0.4701
43000	53158	4881	3564	0.4701
43000	53370	55118	53861	0.4701
43000	53400	18248	18249	0.4701
43000	53687	6945	6972	0.4701
43000	53776	21504	21505	0.4701
43000	53986	16930	15605	0.4701
43000	53987	15606	15630	0.4701
43000	54066	3086	3120	0.4701
43000	54308	44714	44677	0.4701
43000	54318	18816	18843	0.4701
43000	54533	33583	33555	0.4701
43000	54554	46477	46478	0.4701
43000	54569	44080	45340	0.4701
43000	54630	6275	6254	0.4701
43000	54864	178	1267	0.4701
43000	54915	24320	25542	0.4701
43000	55243	50885	50913	0.4701
43000	55250	5035	5068	0.4701
43000	55366	52396	53638	0.4701
43000	55485	44918	46147	0.4701
43000	55518	11345	11344	0.4701
43000	55639	5280	3958	0.4701
43000	55672	19977	19945	0.4701
43000	55688	4717	4752	0.4701
43000	55732	7449	7423	0.4701
43000	55917	54921	54892	0.4701
43000	56079	51933	51934	0.4701
43000	56193	1325	2559	0.4701
43000	56311	13698	13673	0.4701
43000	56424	9031	9030	0.4701
43000	56577	36910	36933	0.4701
43000	56591	24902	24901	0.4701
43000	56750	36794	36766	0.4701
43000	56856	32280	31040	0.4701
43000	56860	57117	57089	0.4701
43000	56881	31891	31859	0.4701
43000	56921	26127	24870	0.4701
43000	56933	6344	6343	0.4701
43000	56951	6884	6883	0.4701
43000	57205	16130	14799	0.4701
43000	57249	15534	15564	0.4701
43000	57309	51093	51092	0.4701
43000	57426	5869	4551	0.4701
43000	57451	43397	42081	0.4701
43000	57918	35001	33784	0.4701
43000	57941	28350	28381	0.4701
43000	58102	9698	8408	0.4701
43000	58139	52480	51263	0.4701
43000	58221	12203	13550	0.4701
43000	58542	36166	36165	0.4701
43000	58566	20860	20884	0.4701
43000	58608	31362	31392	0.4701
43000	58710	43302	43303	0.4701
43000	58901	44424	44404	0.4701
43000	58908	53109	53129	0.4701
43000	59015	26061	24817	0.4701
43000	59205	45770	45800	0.4701
43000	59250	20902	20875	0.4701
43000	59286	40831	42115	0.4701
43000	59295	37226	37225	0.4701
44000	39450	36621	36622	0.4623
44000	39459	2588	2607	0.4623
44000	39666	29271	28004	0.4623
44000	39752	12416	12389	0.4623
44000	39794	15813	15841	0.4623
44000	39814	24354	24353	0.4623
44000	39896	12823	14146	0.4623
44000	39902	39384	39409	0.4623
44000	39945	41848	41849	0.4623
44000	39971	5922	5948	0.4623
44000	40101	3259	3286	0.4623
44000	40196	45616	44352	0.4623
44000	40211	55485	54218	0.4623
44000	40423	52457	52458	0.4623
44000	40677	38509	38537	0.4623
44000	40693	52634	51403	0.4623
44000	40854	21563	21562	0.4623
44000	40989	7913	7914	0.4623
44000	40993	29163	29162	0.4623
44000	41097	17429	17430	0.4623
44000	41244	30846	30821	0.4623
44000	41344	6232	6261	0.4623
44000	41484	35828	35855	0.4623
44000	41631	19418	19393	0.4623
44000	41706	29906	29905	0.4623
44000	41929	48961	48995	0.4623
44000	42085	39197	37866	0.4623
44000	42089	8322	8321	0.4623
44000	42249	29555	29526	0.4623
44000	42406	20565	20564	0.4623
44000	42541	42512	42536	0.4623
44000	42961	4591	4590	0.4623
44000	42963	4591	4592	0.4623
44000	43072	17468	17446	0.4623
44000	43197	3864	2589	0.4623
44000	43203	18312	16972	0.4623
44000	43234	56681	56710	0.4623
44000	43477	48673	48700	0.4623
44000	43701	51069	51096	0.4623
44000	43800	7101	8414	0.4623
44000	43859	22403	22374	0.4623
44000	43987	21886	21856	0.4623
44000	44173	47549	47572	0.4623
44000	44273	24155	24154	0.4623
44000	44312	50460	50459	0.4623
44000	44678	56158	56159	0.4623
44000	44702	33762	33763	0.4623
44000	44736	48525	48524	0.4623
44000	44849	23801	23800	0.4623
44000	44871	37660	38966	0.4623
44000	44920	51621	50360	0.4623
44000	44954	28540	28541	0.4623
44000	45041	47870	47869	0.4623
44000	45053	16446	16416	0.4623
44000	45106	54146	55400	0.4623
44000	45116	13286	11942	0.4623
44000	45136	13853	15157	0.4623
44000	45237	53930	53931	0.4623
44000	45328	20483	20482	0.4623
44000	45341	44263	44287	0.4623
44000	45344	44263	44233	0.4623
44000	45436	9069	9104	0.4623
44000	45493	4844	4816	0.4623
44000	45633	21650	21685	0.4623
44000	45945	15082	15081	0.4623
44000	46146	23056	23055	0.4623
44000	46171	21823	21845	0.4623
44000	46177	6626	6625	0.4623
44000	46255	32018	32017	0.4623
44000	46508	41076	41105	0.4623
44000	46609	55545	55546	0.4623
44000	46644	55645	55616	0.4623
44000	46672	15084	13781	0.4623
44000	46903	6573	6533	0.4623
44000	46915	22266	22265	0.4623
44000	46998	6838	8132	0.4623
44000	47016	9700	8410	0.4623
44000	47090	1855	1888	0.4623
44000	47223	17471	17448	0.4623
44000	47934	11361	11328	0.4623
44000	47990	14661	15992	0.4623
44000	48132	44926	43664	0.4623
44000	48359	14056	12736	0.4623
44000	48609	14987	14966	0.4623
44000	48665	42939	42940	0.4623
44000	48876	11573	11572	0.4623
44000	48971	32025	32024	0.4623
44000	49083	48831	48805	0.4623
44000	49114	9681	10988	0.4623
44000	49382	51058	52302	0.4623
44000	49509	23851	22550	0.4623
44000	50267	42729	41464	0.4623
44000	50383	41172	41201	0.4623
44000	50384	42422	42444	0.4623
44000	50393	8140	8172	0.4623
44000	50551	22467	22447	0.4623
44000	50586	53378	53377	0.4623
44000	50695	55275	56521	0.4623
44000	50899	38026	38053	0.4623
44000	51221	40041	40065	0.4623
44000	51696	37588	36297	0.4623
44000	51768	7088	7087	0.4623
44000	51958	10201	8855	0.4623
44000	52111	26200	26168	0.4623
44000	52217	8149	8148	0.4623
44000	52407	54944	54912	0.4623
44000	52492	24760	24761	0.4623
44000	52790	43251	44504	0.4623
44000	53206	24336	25557	0.4623
44000	53247	19414	19385	0.4623
44000	53499	29951	29950	0.4623
44000	53569	36801	36800	0.4623
44000	53857	28862	28890	0.4623
44000	53956	47330	46131	0.4623
44000	54045	1028	1029	0.4623
44000	54050	15427	14098	0.4623
44000	54096	13626	12287	0.4623
44000	54240	22248	20980	0.4623
44000	54326	26266	26265	0.4623
44000	54456	37698	37697	0.4623
44000	54805	54610	54637	0.4623
44000	55039	14407	14408	0.4623
44000	55058	57460	56299	0.4623
44000	55193	19509	19510	0.4623
44000	55258	54004	55260	0.4623
44000	55325	5811	5848	0.4623
44000	55661	41852	41853	0.4623
44000	55866	48650	47480	0.4623
44000	55908	6929	6928	0.4623
44000	56246	2573	3847	0.4623
44000	56285	10492	10493	0.4623
44000	56375	20675	20674	0.4623
44000	56616	34512	34535	0.4623
44000	56879	54254	54255	0.4623
44000	56924	57170	57169	0.4623
44000	56986	26648	26647	0.4623
44000	57015	36878	38177	0.4623
44000	57074	56692	55467	0.4623
44000	57127	43021	44301	0.4623
44000	57165	19473	19450	0.4623
44000	57226	37175	37139	0.4623
44000	57474	34497	35757	0.4623
44000	57565	39030	38999	0.4623
44000	57682	24421	24422	0.4623
44000	57742	42816	42849	0.4623
44000	58002	56627	56651	0.4623
44000	58151	35213	35212	0.4623
44000	58319	28079	28048	0.4623
44000	58371	17284	17252	0.4623
44000	58380	27877	29150	0.4623
44000	58420	30588	30556	0.4623
44000	58795	15379	15413	0.4623
44000	58796	15379	16735	0.4623
44000	58977	40337	41607	0.4623
44000	59230	38265	38226	0.4623
44000	59316	44288	45556	0.4623
44000	59384	33451	33450	0.4623
44000	59437	54673	54672	0.4623
45000	39326	51371	52601	0.4550
45000	39357	40394	41661	0.4550
45000	39400	127	105	0.4550
45000	40181	18318	18289	0.4550
45000	40441	54173	52899	0.4550
45000	40996	27843	27842	0.4550
45000	41012	11890	10601	0.4550
45000	41376	42819	42820	0.4550
45000	41392	44864	44843	0.4550
45000	41468	40302	40301	0.4550
45000	41718	50332	50356	0.4550
45000	41764	2033	3281	0.4550
45000	41832	28429	27113	0.4550
45000	41856	38451	38450	0.4550
45000	42100	42350	42349	0.4550
45000	42303	45576	45601	0.4550
45000	42439	42525	42503	0.4550
45000	43171	16683	16716	0.4550
45000	43181	22865	22864	0.4550
45000	43285	1177	1176	0.4550
45000	43593	2201	1006	0.4550
45000	43610	23134	23135	0.4550
45000	43702	49828	49800	0.4550
45000	43875	27788	27812	0.4550
45000	43876	26478	26477	0.4550
45000	43941	15437	16787	0.4550
45000	43953	1614	1615	0.4550
45000	44148	8147	8146	0.4550
45000	44167	5278	5302	0.4550
45000	44302	35900	37189	0.4550
45000	44417	8545	8546	0.4550
45000	44460	48595	48594	0.4550
45000	44590	1705	1729	0.4550
45000	44762	18865	18866	0.4550
45000	44833	22819	22818	0.4550
45000	44894	56130	57311	0.4550
45000	45292	31694	31695	0.4550
45000	45407	53790	53791	0.4550
45000	45427	36880	36904	0.4550
45000	45434	9102	9067	0.4550
45000	46145	8897	8898	0.4550
45000	46198	55897	57099	0.4550
45000	46234	23038	23005	0.4550
45000	46277	1418	1419	0.4550
45000	46363	37318	37293	0.4550
45000	46423	50646	50623	0.4550
45000	46680	11216	11247	0.4550
45000	46681	9952	9920	0.4550
45000	47147	26770	26769	0.4550
45000	47163	38069	36764	0.4550
45000	47309	23139	23138	0.4550
45000	47344	37557	37583	0.4550
45000	47365	10078	10079	0.4550
45000	47403	2275	3505	0.4550
45000	47432	37862	39193	0.4550
45000	47491	28130	28131	0.4550
45000	47560	24319	25541	0.4550
45000	47590	37286	37257	0.4550
45000	47721	11206	11241	0.4550
45000	47750	29798	29770	0.4550
45000	47777	7916	9189	0.4550
45000	47801	18481	18449	0.4550
45000	47828	7576	8866	0.4550
45000	47989	14661	14660	0.4550
45000	48026	21075	21076	0.4550
45000	48358	12735	14055	0.4550
45000	48458	6110	7386	0.4550
45000	48605	24090	22823	0.4550
45000	49019	30102	30101	0.4550
45000	49023	38158	38121	0.4550
45000	49031	7279	7311	0.4550
45000	49143	49608	49583	0.4550
45000	49419	6781	6782	0.4550
45000	49534	915	943	0.4550
45000	49637	7957	6657	0.4550
45000	49682	25841	25842	0.4550
45000	49699	53762	53729	0.4550
45000	49748	37996	36689	0.4550
45000	49767	20016	19981	0.4550
45000	49785	19554	19521	0.4550
45000	49982	6688	6689	0.4550
45000	49984	33728	33756	0.4550
45000	50022	45054	45053	0.4550
45000	50316	13792	13763	0.4550
45000	50344	39698	39720	0.4550
45000	50454	50091	50118	0.4550
45000	50670	10260	10259	0.4550
45000	50804	52503	52502	0.4550
45000	50917	55184	53931	0.4550
45000	51072	45402	44144	0.4550
45000	51230	37617	38920	0.4550
45000	51559	40941	40942	0.4550
45000	51570	4055	4079	0.4550
45000	51831	40048	40076	0.4550
45000	51869	998	1028	0.4550
45000	52011	34549	34519	0.4550
45000	52060	50320	50319	0.4550
45000	52172	3469	2211	0.4550
45000	52182	29859	29858	0.4550
45000	52223	31890	31922	0.4550
45000	52258	50833	50832	0.4550
45000	52333	49209	49184	0.4550
45000	52964	30871	32140	0.4550
45000	53017	50791	50790	0.4550
45000	53497	11049	11048	0.4550
45000	53811	23460	23446	0.4550
45000	54445	21970	23205	0.4550
45000	54468	33037	33038	0.4550
45000	54496	57084	57085	0.4550
45000	54640	43629	44895	0.4550
45000	54703	16997	15676	0.4550
45000	54721	14858	13549	0.4550
45000	54992	16008	14674	0.4550
45000	55071	37971	37935	0.4550
45000	55148	3064	4330	0.4550
45000	55734	46954	46976	0.4550
45000	55967	52032	50799	0.4550
45000	56260	51653	52888	0.4550
45000	56360	16973	15644	0.4550
45000	56684	41705	41704	0.4550
45000	56984	29261	29262	0.4550
45000	57029	41365	41393	0.4550
45000	57095	23860	23891	0.4550
45000	57183	46520	45258	0.4550
45000	57209	7070	7102	0.4550
45000	57261	19590	19591	0.4550
45000	57280	833	803	0.4550
45000	57438	34801	34775	0.4550
45000	57522	42753	42775	0.4550
45000	57610	28390	28389	0.4550
45000	57624	53582	53612	0.4550
45000	57677	25807	25779	0.4550
45000	57810	40935	42215	0.4550
45000	57968	46576	45328	0.4550
45000	58042	7001	5686	0.4550
45000	58054	33477	33451	0.4550
45000	58060	29250	29219	0.4550
45000	58071	49367	49388	0.4550
45000	58094	47892	49071	0.4550
45000	58235	44843	43579	0.4550
45000	58296	52612	51382	0.4550
45000	58463	18344	16991	0.4550
45000	58525	44181	45438	0.4550
45000	59047	1259	1260	0.4550
45000	59215	6163	6124	0.4550
45000	59278	27484	27457	0.4550
45000	59439	20927	20955	0.4550
45000	59576	56419	56438	0.4550
45000	59617	38704	38703	0.4550
46000	39559	53063	54332	0.4474
46000	39566	17465	16136	0.4474
46000	39891	40640	40641	0.4474
46000	40069	637	638	0.4474
46000	40171	266	267	0.4474
46000	40202	43570	44833	0.4474
46000	40314	22080	20801	0.4474
46000	40327	22806	22805	0.4474
46000	40427	27673	28950	0.4474
46000	40532	625	645	0.4474
46000	40630	49782	51055	0.4474
46000	40750	17491	18882	0.4474
46000	40768	7069	7040	0.4474
46000	40834	29184	29183	0.4474
46000	40974	23409	23408	0.4474
46000	41093	53961	55208	0.4474
46000	41423	51026	51001	0.4474
46000	41473	20865	19545	0.4474
46000	41521	33548	33549	0.4474
46000	41590	5564	6886	0.4474
46000	41667	17579	17608	0.4474
46000	41715	49135	49134	0.4474
46000	41756	18170	18169	0.4474
46000	41946	20366	20365	0.4474
46000	42187	48683	48709	0.4474
46000	42221	9500	9474	0.4474
46000	42236	34879	34856	0.4474
46000	42289	41098	42357	0.4474
46000	42376	37558	37586	0.4474
46000	42546	17285	17306	0.4474
46000	43020	4269	4270	0.4474
46000	43025	23333	23332	0.4474
46000	43129	46812	46811	0.4474
46000	43137	40811	40837	0.4474
46000	43191	49260	49261	0.4474
46000	43206	42518	42543	0.4474
46000	43233	41593	42882	0.4474
46000	43552	42781	44078	0.4474
46000	43603	14088	12764	0.4474
46000	43669	34936	34960	0.4474
46000	43790	14049	14024	0.4474
46000	43920	54670	53390	0.4474
46000	44007	21215	21192	0.4474
46000	44253	14625	14626	0.4474
46000	44330	2892	2863	0.4474
46000	44339	16237	14900	0.4474
46000	44755	41221	41191	0.4474
46000	44816	19466	18088	0.4474
46000	45315	54314	54313	0.4474
46000	45721	8485	9771	0.4474
46000	45935	40718	41988	0.4474
46000	46227	7313	7282	0.4474
46000	46507	42340	41076	0.4474
46000	46553	29476	30778	0.4474
46000	46585	20429	20459	0.4474
46000	46647	41588	41587	0.4474
46000	46653	54621	55925	0.4474
46000	46987	52110	52111	0.4474
46000	47004	20576	20575	0.4474
46000	47029	36690	36726	0.4474
46000	47165	38069	38093	0.4474
46000	47286	1180	1207	0.4474
46000	47340	32384	32403	0.4474
46000	47449	52288	52312	0.4474
46000	47461	52447	52448	0.4474
46000	47533	56645	56672	0.4474
46000	47893	20734	22014	0.4474
46000	47915	17660	17659	0.4474
46000	48094	3652	3651	0.4474
46000	48184	43189	43188	0.4474
46000	48312	56547	56513	0.4474
46000	48378	42352	42353	0.4474
46000	48509	56538	55290	0.4474
46000	48606	14989	14968	0.4474
46000	48634	26328	26297	0.4474
46000	48683	33159	34367	0.4474
46000	48735	57456	57484	0.4474
46000	48776	3768	3767	0.4474
46000	48909	6135	7405	0.4474
46000	49148	43368	43401	0.4474
46000	49270	14275	14274	0.4474
46000	49379	39164	39165	0.4474
46000	49488	4341	4369	0.4474
46000	49597	49218	48022	0.4474
46000	49638	7981	7982	0.4474
46000	49679	11820	13174	0.4474
46000	49681	11820	10518	0.4474
46000	49759	10998	10959	0.4474
46000	49809	1201	2423	0.4474
46000	50033	9680	10987	0.4474
46000	50244	5339	5340	0.4474
46000	50258	40274	41549	0.4474
46000	50294	22288	22287	0.4474
46000	50517	16261	16260	0.4474
46000	50950	5201	5231	0.4474
46000	51188	9550	9517	0.4474
46000	51253	46193	46217	0.4474
46000	51322	14963	13656	0.4474
46000	51404	33276	32088	0.4474
46000	51798	21124	21123	0.4474
46000	51808	15731	15699	0.4474
46000	51823	18530	18557	0.4474
46000	51849	41149	42407	0.4474
46000	51982	14823	14822	0.4474
46000	52074	35293	35294	0.4474
46000	52087	33814	33813	0.4474
46000	52097	50607	50606	0.4474
46000	52228	30670	29342	0.4474
46000	52739	16577	17900	0.4474
46000	53023	56327	55048	0.4474
46000	53036	55113	55112	0.4474
46000	53157	4881	4882	0.4474
46000	53445	19192	19165	0.4474
46000	53619	697	698	0.4474
46000	53635	9727	9697	0.4474
46000	53693	31088	31115	0.4474
46000	53749	7259	7258	0.4474
46000	53825	39652	39653	0.4474
46000	53890	50504	50466	0.4474
46000	53905	34438	33216	0.4474
46000	54213	29755	31043	0.4474
46000	54301	3047	3021	0.4474
46000	54575	19437	18061	0.4474
46000	54678	34871	33657	0.4474
46000	54702	25883	25882	0.4474
46000	54752	20598	20623	0.4474
46000	54978	15806	14476	0.4474
46000	55066	28494	28517	0.4474
46000	55101	2813	4076	0.4474
46000	55268	56901	56873	0.4474
46000	55385	13534	13533	0.4474
46000	56053	12440	12414	0.4474
46000	56133	29251	29252	0.4474
46000	56170	3953	3933	0.4474
46000	56436	3471	3472	0.4474
46000	56649	29446	29445	0.4474
46000	56906	12060	12059	0.4474
46000	57125	53834	53809	0.4474
46000	57184	27842	29118	0.4474
46000	57229	11251	9956	0.4474
46000	57303	5240	5241	0.4474
46000	57537	51580	51581	0.4474
46000	57571	40062	40090	0.4474
46000	57577	51003	51002	0.4474
46000	57598	15571	15570	0.4474
46000	57630	34089	35332	0.4474
46000	57749	28209	28238	0.4474
46000	58088	27406	27374	0.4474
46000	58555	43064	43063	0.4474
46000	58615	19601	19626	0.4474
46000	58673	31778	31779	0.4474
46000	59038	52461	52491	0.4474
46000	59052	21626	21666	0.4474
46000	59358	20344	20345	0.4474
46000	59413	56198	54907	0.4474
46000	59597	25871	27176	0.4474
47000	39586	16075	17401	0.4404
47000	39675	44577	44607	0.4404
47000	39775	17394	17395	0.4404
47000	39804	12288	10972	0.4404
47000	39889	30186	31450	0.4404
47000	39930	37213	37180	0.4404
47000	39949	28794	27502	0.4404
47000	39969	5922	5923	0.4404
47000	40107	55206	53959	0.4404
47000	40323	52497	52531	0.4404
47000	40657	55103	53846	0.4404
47000	40998	56757	56756	0.4404
47000	41187	2700	1476	0.4404
47000	41241	12596	11267	0.4404
47000	41642	22941	22940	0.4404
47000	41643	21111	21112	0.4404
47000	41699	15998	16021	0.4404
47000	41816	48428	49621	0.4404
47000	41870	19046	17659	0.4404
47000	41970	57171	56000	0.4404
47000	42340	645	666	0.4404
47000	42421	15626	14295	0.4404
47000	42948	37664	37698	0.4404
47000	43008	30290	30289	0.4404
47000	43077	46362	45103	0.4404
47000	43133	609	608	0.4404
47000	43147	46246	47429	0.4404
47000	43282	7110	7079	0.4404
47000	43498	48981	50187	0.4404
47000	43544	47339	47314	0.4404
47000	43944	45120	45121	0.4404
47000	43964	36752	35470	0.4404
47000	44025	54439	53169	0.4404
47000	44216	11427	11426	0.4404
47000	44998	37858	36573	0.4404
47000	45040	47870	47902	0.4404
47000	45449	9405	10731	0.4404
47000	45473	54323	54348	0.4404
47000	45532	9686	11000	0.4404
47000	45578	28721	30010	0.4404
47000	45587	25103	25104	0.4404
47000	45869	42686	43971	0.4404
47000	45981	19401	18018	0.4404
47000	46013	6442	6413	0.4404
47000	46096	36715	38019	0.4404
47000	46166	37774	39097	0.4404
47000	46228	27758	27757	0.4404
47000	46232	30260	31509	0.4404
47000	46384	37306	38612	0.4404
47000	46503	53350	53379	0.4404
47000	46569	10694	10693	0.4404
47000	46856	51354	51326	0.4404
47000	46872	22195	22194	0.4404
47000	46943	44681	44682	0.4404
47000	47143	16913	16914	0.4404
47000	47258	29478	28205	0.4404
47000	47359	21338	22583	0.4404
47000	47476	14286	14317	0.4404
47000	48147	3069	1845	0.4404
47000	48220	35719	35746	0.4404
47000	48225	5109	5110	0.4404
47000	48291	42728	44016	0.4404
47000	48591	13055	11716	0.4404
47000	48701	5975	5974	0.4404
47000	48709	44620	44653	0.4404
47000	48712	20044	20071	0.4404
47000	49024	36825	36826	0.4404
47000	49032	8989	8988	0.4404
47000	49111	6370	6371	0.4404
