#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
63.7%,1912000,23287.813087187707,3038.298460071176,119.36087248585606,6.54e+03
63.8%,1913000,23367.065951257944,2965.583702833145,116.50424171682842,6.55e+03
63.8%,1914000,23349.624120045453,2980.080102854202,117.0737390776561,6.55e+03
63.8%,1915000,23382.866752304137,2919.2418696772547,114.68368270632506,6.55e+03
63.9%,1916000,23315.787936564535,2961.2838581742344,116.33532045488327,6.55e+03
63.9%,1917000,23341.45116655156,2957.515958036952,116.1872968641347,6.55e+03
63.9%,1918000,23343.15455499664,2978.915248494336,117.02797726901886,6.55e+03
64.0%,1919000,23358.569071494043,3038.799804227166,119.38056800841944,6.55e+03
64.0%,1920000,23290.74427882023,2992.3104517338634,117.55421363677779,6.55e+03
64.0%,1921000,23294.741841621697,3015.156099312534,118.45171480834821,6.56e+03
64.1%,1922000,23321.981889676303,3068.602424357253,120.551376863389,6.56e+03
64.1%,1923000,23302.922732928768,3066.214185737924,120.45755387362884,6.56e+03
64.1%,1924000,23308.79255280271,3114.8139182545247,122.36681543959916,6.56e+03
64.2%,1925000,23350.83310238272,3042.0791806268544,119.50939973230057,6.56e+03
64.2%,1926000,23290.710000213236,3082.5503874550436,121.09932864187024,6.56e+03
64.2%,1927000,23335.92193281278,3024.338505589392,118.81244962065486,6.56e+03
64.3%,1928000,23322.291210591793,3065.8773117461515,120.44431963278511,6.56e+03
64.3%,1929000,23323.423844218254,3048.3286248466693,119.75491185839081,6.56e+03
64.3%,1930000,23281.383981440216,2957.040938002089,116.16863549608458,6.57e+03
64.4%,1931000,23194.446622056887,3094.0111159688677,121.54956833119343,6.57e+03
64.4%,1932000,23325.88333247602,2988.2895580412733,117.39625108450463,6.57e+03
64.4%,1933000,23411.87858984433,3095.2491911680027,121.59820665225172,6.57e+03
64.5%,1934000,23331.657540928572,3056.5757885633857,120.07890526117781,6.57e+03
64.5%,1935000,23323.327655270696,3083.7986577914353,121.14836748331653,6.57e+03
64.5%,1936000,23361.880629196763,2982.416181000899,117.16551292063082,6.57e+03
64.6%,1937000,23339.60212309286,3116.837642678209,122.44631833112096,6.57e+03
64.6%,1938000,23340.081134721637,3087.8084172673834,121.30589262306083,6.58e+03
64.6%,1939000,23279.766298748553,3044.055120215595,119.5870253758609,6.58e+03
64.7%,1940000,23334.667742947116,2996.1874826546727,117.70652447767904,6.58e+03
64.7%,1941000,23317.169582277536,3033.5798151381214,119.17549847353892,6.58e+03
64.7%,1942000,23361.63320960477,3084.1991298653147,121.16410020239356,6.58e+03
64.8%,1943000,23254.50508517027,3140.636074314111,123.38125003753066,6.58e+03
64.8%,1944000,23345.23066612333,2979.545711463745,117.05274528015657,6.58e+03
64.8%,1945000,23334.81211430207,2969.428798618715,116.65529797209392,6.58e+03
64.9%,1946000,23327.994833966717,3056.87773350589,120.09076729917496,6.59e+03
64.9%,1947000,23378.871234489605,3090.9717230821598,121.43016446368259,6.59e+03
64.9%,1948000,23376.138420158997,3078.450977075144,120.93828152748934,6.59e+03
65.0%,1949000,23376.785600369796,3091.2792567051674,121.44224605541669,6.59e+03
65.0%,1950000,23304.01500032842,3077.191788472939,120.88881375723616,6.59e+03
65.0%,1951000,23333.037647865713,3026.0417045072754,118.87936052869343,6.59e+03
65.1%,1952000,23341.475428087637,3090.885385384445,121.42677264978967,6.59e+03
65.1%,1953000,23302.362492240965,3146.38053193264,123.60692354601461,6.59e+03
65.1%,1954000,23438.503724690527,3029.5574216856758,119.01747700254951,6.59e+03
65.2%,1955000,23339.75431963429,3036.9509261416765,119.30793403111136,6.6e+03
65.2%,1956000,23290.221343435347,3085.9820918607447,121.2341446375208,6.6e+03
65.2%,1957000,23390.436611559242,2958.313073559285,116.2186118930787,6.6e+03
65.3%,1958000,23339.648646157235,3117.85734506507,122.48637778155718,6.6e+03
65.3%,1959000,23415.11223470047,3046.7332073907937,119.69223519182395,6.6e+03
65.3%,1960000,23350.480066720396,3045.448500347615,119.64176491855169,6.6e+03
65.4%,1961000,23388.081936042756,3049.22943583525,119.79030060869131,6.6e+03
65.4%,1962000,23359.971731271595,3088.3486042977192,121.32711410478613,6.6e+03
65.4%,1963000,23395.545233622193,3105.1270621446292,121.98626309685962,6.61e+03
65.5%,1964000,23417.43411916122,3052.756554361338,119.92886498943521,6.61e+03
65.5%,1965000,23306.016682639718,3103.848853594961,121.93604811972281,6.61e+03
65.5%,1966000,23343.770511053503,3076.7596267693407,120.87183609731422,6.61e+03
65.6%,1967000,23362.54589454271,3021.471469904192,118.69981688054364,6.61e+03
65.6%,1968000,23377.83397364244,2977.674224396008,116.97922309917706,6.61e+03
65.6%,1969000,23324.758069772273,3039.161939768797,119.3947946602034,6.61e+03
65.7%,1970000,23302.93177656457,3146.1751271242697,123.59885412904914,6.61e+03
65.7%,1971000,23243.090387437493,3183.4083060118555,125.06157570688256,6.61e+03
65.7%,1972000,23400.88567274064,2997.937990144712,117.77529392348893,6.62e+03
65.8%,1973000,23371.94755975157,3019.8677091106197,118.63681244233749,6.62e+03
65.8%,1974000,23330.866843409836,2975.1314393873326,116.87932868749628,6.62e+03
65.8%,1975000,23243.59109798819,3114.2830835018476,122.34596136615707,6.62e+03
65.9%,1976000,23232.081335544586,3022.4572004481943,118.7385417324021,6.62e+03
65.9%,1977000,23178.917120140046,3032.034502265177,119.1147901872391,6.62e+03
65.9%,1978000,23233.219576217234,3062.3451187446353,120.3055558990736,6.62e+03
66.0%,1979000,23207.645854577422,3047.876032744871,119.73713158141643,6.62e+03
66.0%,1980000,23217.53551761806,2973.3562510112115,116.80958964237442,6.63e+03
66.0%,1981000,23246.24793020636,3001.606413143315,117.91940951170872,6.63e+03
66.1%,1982000,23309.608263984323,2986.7056132623266,117.33402512702575,6.63e+03
66.1%,1983000,23247.964204870164,3057.159583432084,120.10183989574264,6.63e+03
66.1%,1984000,23301.335882950574,3038.386496373637,119.36433103017296,6.63e+03
66.2%,1985000,23290.001024676487,3078.1096854233183,120.92487373695481,6.63e+03
66.2%,1986000,23318.180042300373,3107.295293135885,122.07144299155011,6.63e+03
66.2%,1987000,23305.861977171153,3093.660043084605,121.53577628070123,6.63e+03
66.3%,1988000,23336.296169420704,3102.479001563275,121.88223288865602,6.63e+03
66.3%,1989000,23348.049304094166,3101.348666749678,121.83782719536252,6.64e+03
66.3%,1990000,23287.85245843418,3029.776622644453,119.02608840726606,6.64e+03
66.4%,1991000,23328.485340029,3049.704125756516,119.80894900808563,6.64e+03
66.4%,1992000,23336.221289768815,2999.874376395309,117.85136569700897,6.64e+03
66.4%,1993000,23305.88808619231,3050.849789959806,119.85395692310044,6.64e+03
66.5%,1994000,23288.29680491984,3109.4031524238117,122.15425115769665,6.64e+03
66.5%,1995000,23244.393630279228,3023.1584758855893,118.76609164205068,6.64e+03
66.5%,1996000,23362.032175414264,2973.7064301114274,116.8233465801728,6.64e+03
66.6%,1997000,23308.03804767877,3102.372805915342,121.87806094657789,6.64e+03
66.6%,1998000,23281.28154496476,3036.961178871061,119.30833681403105,6.65e+03
66.6%,1999000,23391.69849376753,3103.786786407006,121.93360978333011,6.65e+03
66.7%,2000000,23387.099104598165,3100.039757039978,121.78640610984108,6.65e+03
66.7%,2001000,23370.185043111444,3017.9734288174,118.56239481961119,6.65e+03
66.7%,2002000,23350.11972873658,3000.124604611656,117.86119602099338,6.65e+03
66.8%,2003000,23293.437722656876,3153.1558642861564,123.87309541547553,6.65e+03
66.8%,2004000,23243.450219497085,3090.3028549197534,121.40388768788453,6.65e+03
66.8%,2005000,23332.273383352906,3100.5842487347213,121.80779670217423,6.65e+03
66.9%,2006000,23352.553148772568,3028.92633429329,118.99268446068442,6.65e+03
66.9%,2007000,23344.630841366947,3001.9337071028876,117.93226739683335,6.66e+03
66.9%,2008000,23298.900500252843,2920.903749510513,114.74897037620715,6.66e+03
67.0%,2009000,23243.9190075323,2937.9706190166353,115.41944974537527,6.66e+03
67.0%,2010000,23285.092087842524,2961.263835715565,116.33453386391221,6.66e+03
67.0%,2011000,23316.91016746685,3043.8945694372487,119.58071806891475,6.66e+03
67.1%,2012000,23384.73222988844,2984.942922704642,117.26477706412055,6.66e+03
67.1%,2013000,23362.744451571256,3089.408031198224,121.36873414996637,6.66e+03
67.1%,2014000,23338.89820736274,3117.0176145065616,122.45338860243808,6.66e+03
67.2%,2015000,23360.599947402254,3114.410909457889,122.35098306426868,6.66e+03
67.2%,2016000,23423.323831614107,3108.161612360299,122.10547671793883,6.67e+03
67.2%,2017000,23403.742346702144,3092.5050088336975,121.49040025930267,6.67e+03
67.3%,2018000,23426.848078284413,3176.068288054312,124.77321991860568,6.67e+03
67.3%,2019000,23417.2947305087,3143.825780293024,123.50655902004829,6.67e+03
67.3%,2020000,23397.32125689462,3153.943258659093,123.90402854485016,6.67e+03
67.4%,2021000,23355.62171671912,3094.012716875599,121.54963122350857,6.67e+03
67.4%,2022000,23340.086077973247,3084.113789831772,121.16074758217027,6.67e+03
67.4%,2023000,23451.786183621734,3053.944443757523,119.9755317394628,6.67e+03
67.5%,2024000,23527.779441460967,2990.5723937295325,117.48593327441236,6.67e+03
67.5%,2025000,23412.493832241744,3058.643145198266,120.16012226303647,6.68e+03
67.5%,2026000,23414.694430757314,3062.5371236566752,120.31309889530121,6.68e+03
67.6%,2027000,23420.790981531143,3142.9739174743413,123.47309321982739,6.68e+03
67.6%,2028000,23326.014247260988,3146.84058736344,123.6249970231051,6.68e+03
67.6%,2029000,23437.46412602067,3064.1082859870394,120.37482268874471,6.68e+03
67.7%,2030000,23442.755386210978,3121.578591045317,122.63256854351621,6.67e+03
67.7%,2031000,23395.96070389077,3058.86332769988,120.16877222808898,6.67e+03
67.7%,2032000,23413.225640662014,3011.2912642547426,118.29988308721404,6.67e+03
67.8%,2033000,23277.48776037991,3032.7724188892166,119.14377956179355,6.68e+03
67.8%,2034000,23302.193742070347,2997.0720876300475,117.74127656772342,6.68e+03
67.8%,2035000,23358.10981733352,3009.557077639221,118.23175481403672,6.68e+03
67.9%,2036000,23332.790273437276,2988.1668708681477,117.39143126570818,6.68e+03
67.9%,2037000,23279.18284688145,3095.3896447506827,121.60372443215148,6.68e+03
67.9%,2038000,23387.890835136175,3059.491395983031,120.19344616293864,6.68e+03
68.0%,2039000,23385.420614518225,3126.9829744543345,122.84488208921486,6.68e+03
68.0%,2040000,23331.06892504543,3047.887209081045,119.73757064862939,6.68e+03
68.0%,2041000,23374.700068671256,2994.0108977323102,117.62101639518255,6.68e+03
68.1%,2042000,23438.58924275264,3028.345303657459,118.96985842020642,6.69e+03
68.1%,2043000,23367.36213633418,3002.9487385821703,117.97214334863992,6.69e+03
68.1%,2044000,23296.090409029275,2971.0608027467606,116.71941196194189,6.69e+03
68.2%,2045000,23259.50301798433,3035.21350991675,119.23967888132812,6.69e+03
68.2%,2046000,23348.031265810132,3089.8445792582993,121.38588412980455,6.69e+03
68.2%,2047000,23320.748983304948,2922.5821192499216,114.81490585920277,6.69e+03
68.3%,2048000,23254.379160054028,3068.933749631315,120.56439312045143,6.69e+03
68.3%,2049000,23262.595385652035,3015.8021332439257,118.47709453147935,6.69e+03
68.3%,2050000,23334.734801374376,2969.7744317487077,116.66887631948083,6.69e+03
68.4%,2051000,23324.385792650282,3071.13321444786,120.65080004951218,6.7e+03
68.4%,2052000,23310.895372241735,3077.860353037343,120.91507860605502,6.7e+03
68.4%,2053000,23358.28801292926,3035.449935423595,119.24896695988453,6.7e+03
68.5%,2054000,23341.080783013254,3057.0579688503485,120.09784792283654,6.7e+03
68.5%,2055000,23327.477262247354,3154.4171877930794,123.92264705638631,6.7e+03
68.5%,2056000,23301.92731346935,2937.4581302455454,115.39931640177508,6.7e+03
68.6%,2057000,23301.842507502064,2988.638517127536,117.40996009352583,6.7e+03
68.6%,2058000,23405.584753539413,3003.319906531194,117.98672484246501,6.7e+03
68.6%,2059000,23313.355559069663,3228.135638030726,126.81870834013014,6.7e+03
68.7%,2060000,23476.985218498856,3021.856273790063,118.71493406806063,6.7e+03
68.7%,2061000,23414.04363019392,3040.4849906052823,119.44677128602257,6.71e+03
68.7%,2062000,23393.980416588485,3052.072256730445,119.90198206027706,6.71e+03
68.8%,2063000,23367.932860720903,3038.995986603202,119.38827511813157,6.71e+03
68.8%,2064000,23405.821757065132,3010.0031788517917,118.24928009361317,6.71e+03
68.8%,2065000,23432.282250139862,3085.855713994779,121.22917982825574,6.71e+03
68.9%,2066000,23399.04331498593,2986.7472036819036,117.3356590246935,6.71e+03
68.9%,2067000,23408.725556787103,3126.512433731871,122.82639669289469,6.71e+03
68.9%,2068000,23334.089705947787,3142.254385262712,123.44482608488642,6.71e+03
69.0%,2069000,23415.788600735366,3120.5128665216344,122.59070109347863,6.71e+03
69.0%,2070000,23443.776919495314,3103.7816751305595,121.93340898461854,6.72e+03
69.0%,2071000,23345.562367260456,2946.813261901523,115.7668368054985,6.72e+03
69.1%,2072000,23436.31974050775,3149.621975549602,123.73426506407773,6.72e+03
69.1%,2073000,23418.42734017223,3108.204755920073,122.10717163139267,6.72e+03
69.1%,2074000,23277.543255079538,3134.3878879896356,123.13578732840428,6.72e+03
69.2%,2075000,23312.832422625273,3137.8440428616263,123.27156387122535,6.72e+03
69.2%,2076000,23433.62985792756,3079.7754087112767,120.99031239862138,6.72e+03
69.2%,2077000,23361.643242686987,3051.2246268139615,119.86868255145454,6.72e+03
69.3%,2078000,23358.219179205596,3109.446954521449,122.15597194209602,6.72e+03
69.3%,2079000,23351.110744148493,2980.6646391480826,117.09670283943072,6.73e+03
69.3%,2080000,23394.80761346221,2944.7755904192177,115.68678599773096,6.73e+03
69.4%,2081000,23267.164727769792,3042.870183416431,119.5404746198876,6.73e+03
69.4%,2082000,23351.7392125763,3067.393484485107,120.50388313628528,6.73e+03
69.4%,2083000,23310.699099000543,3146.9219510164694,123.62819342949565,6.73e+03
69.5%,2084000,23369.819336637855,3099.111354253523,121.7499334037966,6.73e+03
69.5%,2085000,23325.5549322851,3012.7242595799225,118.35617892994624,6.73e+03
69.5%,2086000,23373.639847122133,3003.08632370855,117.97754843999009,6.73e+03
69.6%,2087000,23332.90215331316,3050.5888614915048,119.84370623507813,6.73e+03
69.6%,2088000,23308.824423493817,3089.4946863894766,121.37213843673058,6.73e+03
69.6%,2089000,23290.85470140353,2977.025369374218,116.95373254828633,6.74e+03
69.7%,2090000,23263.280188735574,3007.7190549754596,118.15954729667841,6.74e+03
69.7%,2091000,23316.439600102603,3071.6413438330196,120.67076213274575,6.74e+03
69.7%,2092000,23299.122337240726,3040.9270299602576,119.46413699376205,6.74e+03
69.8%,2093000,23329.686893533915,3042.4930380153664,119.52565829926715,6.74e+03
69.8%,2094000,23305.955564070493,3067.9973368444394,120.5276057380671,6.74e+03
69.8%,2095000,23355.865337047726,3058.2456128730573,120.14450503326071,6.74e+03
69.9%,2096000,23286.249774288386,3160.6495441037264,124.16748787655516,6.74e+03
69.9%,2097000,23412.38960578665,3029.262413681502,119.00588748518271,6.74e+03
69.9%,2098000,23331.079552091658,3162.2215947222376,124.2292465667837,6.75e+03
70.0%,2099000,23429.107192397118,3057.786290245603,120.12646034466744,6.75e+03
70.0%,2100000,23413.19234981388,3011.6013334363815,118.31206428946845,6.75e+03
70.0%,2101000,23364.043161887676,3044.6257260876537,119.60944187497365,6.75e+03
70.1%,2102000,23443.83947510831,3057.6984049755292,120.12300773372334,6.75e+03
70.1%,2103000,23462.25840753317,2994.7589639046373,117.65040449914257,6.75e+03
70.1%,2104000,23356.35295408033,2986.4637331871154,117.32452276338587,6.75e+03
70.2%,2105000,23380.98425124958,2974.0733828434422,116.83776247736985,6.75e+03
70.2%,2106000,23287.02693732083,3018.304668645463,118.57540771989049,6.75e+03
70.2%,2107000,23308.24860953912,2998.120319131973,117.78245679681585,6.75e+03
70.3%,2108000,23372.047956205904,3073.773334902735,120.754518326404,6.76e+03
70.3%,2109000,23440.571624338627,3016.186561504304,118.49219696238599,6.76e+03
70.3%,2110000,23406.074712106958,2995.5389068813624,117.68104489718593,6.76e+03
70.4%,2111000,23377.506402395666,2977.853239172098,116.98625577228103,6.76e+03
70.4%,2112000,23262.289236273617,3099.5158470733913,121.76582407962329,6.76e+03
70.4%,2113000,23324.115164011717,3044.0015274669236,119.5849199614902,6.76e+03
70.5%,2114000,23389.53411005065,2967.3142868293644,116.57222845954426,6.76e+03
70.5%,2115000,23307.792526490986,2999.650036810943,117.84255241915794,6.76e+03
70.5%,2116000,23295.76188863814,3062.3817593085378,120.30699533951477,6.76e+03
70.6%,2117000,23315.841914363205,3087.5855765286933,121.29713822801207,6.77e+03
70.6%,2118000,23343.61414622888,3077.3535973790144,120.8951704902757,6.77e+03
70.6%,2119000,23396.1098209396,3004.364214457494,118.02775093218764,6.77e+03
70.7%,2120000,23374.87697810307,3039.373922987719,119.40312251287997,6.77e+03
70.7%,2121000,23298.693889141083,3057.8915874733866,120.13059699192041,6.77e+03
70.7%,2122000,23314.286251623183,2960.9839083212164,116.32353679484173,6.77e+03
70.8%,2123000,23231.67157567665,3085.3832006524144,121.21061693670738,6.77e+03
70.8%,2124000,23283.41115470603,3085.891119525939,121.23057074990008,6.77e+03
70.8%,2125000,23331.911310322583,3078.6605593615313,120.94651505849018,6.77e+03
70.9%,2126000,23341.511088460684,3131.8017277696795,123.03418890273976,6.77e+03
70.9%,2127000,23397.402107726783,3028.1034820549257,118.96035835369102,6.78e+03
70.9%,2128000,23325.70661150664,3024.7692213214846,118.8293704749592,6.78e+03
71.0%,2129000,23282.480203785002,3027.780727463886,118.94767879962757,6.78e+03
71.0%,2130000,23319.762518955395,2977.439613229737,116.97000629777686,6.78e+03
71.0%,2131000,23351.657724739984,3076.2851559343976,120.85319630482108,6.78e+03
71.1%,2132000,23342.610841158777,3022.5585413742215,118.74252295462503,6.78e+03
71.1%,2133000,23294.034822460264,3049.1132196200174,119.78573500428165,6.78e+03
71.1%,2134000,23332.20661770925,3036.082445281468,119.27381538392312,6.78e+03
71.2%,2135000,23274.091572973877,3041.919856760621,119.50314062512878,6.78e+03
71.2%,2136000,23350.060859646648,3020.8862067959058,118.67682456554994,6.78e+03
71.2%,2137000,23242.96162956208,3102.7500541110444,121.8928813055303,6.79e+03
71.3%,2138000,23251.488474389538,3067.104495246736,120.49253006874294,6.79e+03
71.3%,2139000,23283.567057747394,3006.3090825929694,118.1041559202331,6.79e+03
71.3%,2140000,23296.26647368446,3037.207653303958,119.3180196690049,6.79e+03
71.4%,2141000,23216.094226229936,3019.140763166861,118.60825405571502,6.79e+03
71.4%,2142000,23264.826579291373,3021.919343287752,118.71741178062585,6.79e+03
71.4%,2143000,23257.355513833463,3156.267157987361,123.99532393766185,6.79e+03
71.5%,2144000,23282.674967892468,3027.495349831668,118.93646761559904,6.79e+03
71.5%,2145000,23357.432698015124,3048.0044444281466,119.74217629007644,6.79e+03
71.5%,2146000,23363.532167337835,3049.1818607545333,119.78843160101562,6.79e+03
71.6%,2147000,23336.180634651333,3039.923624527093,119.42471777621857,6.8e+03
71.6%,2148000,23419.293048478663,3046.518645088567,119.68380601874142,6.8e+03
71.6%,2149000,23410.895318161696,3098.927133132994,121.74269619719375,6.8e+03
71.7%,2150000,23388.128852900118,3033.7030352901893,119.18033923064424,6.8e+03
71.7%,2151000,23321.579708669335,3070.2770213552535,120.61716413260245,6.8e+03
71.7%,2152000,23356.51100631617,3046.927750600239,119.69987790616581,6.8e+03
71.8%,2153000,23407.668632142246,3001.5106224107917,117.91564633124429,6.8e+03
71.8%,2154000,23428.826008150354,2942.3982320070804,115.59339044162827,6.8e+03
71.8%,2155000,23354.952716503292,2969.535079600774,116.6594732665602,6.8e+03
71.9%,2156000,23273.567396003753,3114.1137199561895,122.33930784582564,6.81e+03
71.9%,2157000,23415.750139240175,3036.586485195846,119.29361681052372,6.81e+03
71.9%,2158000,23413.93981371075,3047.098129011672,119.70657129593927,6.81e+03
72.0%,2159000,23388.474962087348,3099.7385568695954,121.7745733305397,6.81e+03
72.0%,2160000,23413.849707309157,3061.458804560054,120.2707366620044,6.81e+03
72.0%,2161000,23448.98276085779,3010.5784666199297,118.27188052304359,6.81e+03
72.1%,2162000,23427.355953965336,3118.572010639159,122.51445372853209,6.81e+03
72.1%,2163000,23385.43406515196,2998.3027727603735,117.78962456672403,6.81e+03
72.1%,2164000,23291.99627353251,3068.177782615877,120.53469462844379,6.81e+03
72.2%,2165000,23382.338346362114,3055.8167146284422,120.04908471249018,6.81e+03
72.2%,2166000,23379.424814168364,3053.881540331373,119.97306055108999,6.82e+03
72.2%,2167000,23367.185996090993,3112.4561949384733,122.27419125676049,6.82e+03
72.3%,2168000,23463.47571665421,3064.2956269705164,120.38218246051633,6.82e+03
72.3%,2169000,23332.67691059783,3119.4892553887075,122.5504880862583,6.82e+03
72.3%,2170000,23390.39924909547,3030.182600068993,119.04203740643106,6.82e+03
72.4%,2171000,23357.16583804041,3077.2311284011676,120.89035924337537,6.82e+03
72.4%,2172000,23377.727330759168,3048.069694381823,119.74473966280063,6.82e+03
72.4%,2173000,23303.900657236576,3073.862551787878,120.7580232504235,6.82e+03
72.5%,2174000,23377.715840112418,3041.8123983997293,119.49891907682454,6.82e+03
72.5%,2175000,23389.114710323513,3032.7983005835504,119.1447963353784,6.82e+03
72.5%,2176000,23328.65598970093,3066.684864982266,120.47604471184108,6.83e+03
72.6%,2177000,23359.51096336916,3094.9857824538067,121.58785852669395,6.83e+03
72.6%,2178000,23393.245534583926,3107.8691088168443,122.09398558939739,6.83e+03
72.6%,2179000,23389.063784228638,3142.3696918563624,123.4493559544178,6.83e+03
72.7%,2180000,23457.278764680028,3053.1240438398027,119.94330197294929,6.83e+03
72.7%,2181000,23397.97032643482,3046.908270874803,119.69911263670514,6.83e+03
72.7%,2182000,23431.851630292833,3036.9585038855944,119.30823172606706,6.83e+03
72.8%,2183000,23384.249258030206,2943.415941078248,115.63337158379314,6.83e+03
72.8%,2184000,23418.54833677411,3003.4133175298944,117.99039453405427,6.83e+03
72.8%,2185000,23462.102487254888,3022.3797431989296,118.73549879077734,6.83e+03
72.9%,2186000,23448.899693503976,2969.3938823955064,116.65392627312463,6.83e+03
72.9%,2187000,23390.135697897524,3014.4118305477778,118.42247588719128,6.84e+03
72.9%,2188000,23465.623766332865,2986.7119482671965,117.3342740004391,6.84e+03
73.0%,2189000,23383.314822226763,3026.407411582599,118.89372748972721,6.84e+03
73.0%,2190000,23357.762953974307,3073.440240254416,120.74143255870665,6.84e+03
73.0%,2191000,23379.60736175999,3141.5219471162654,123.41605193469984,6.84e+03
73.1%,2192000,23471.761158060282,3008.6900418426317,118.19769293679938,6.84e+03
73.1%,2193000,23394.426146868616,3053.587928874277,119.96152589768073,6.84e+03
73.1%,2194000,23445.13277837634,3087.6289746333114,121.2988431413705,6.84e+03
73.2%,2195000,23480.2097289823,3129.2868673345074,122.93539152003784,6.84e+03
73.2%,2196000,23431.7431220375,3137.5449945945247,123.25981563037747,6.84e+03
73.2%,2197000,23375.57009251602,3126.395504262224,122.82180306797608,6.85e+03
73.3%,2198000,23347.893584501,3115.286369203889,122.38537588001145,6.85e+03
73.3%,2199000,23384.91232457012,3082.364990439538,121.09204523972333,6.85e+03
73.3%,2200000,23350.380670927465,3016.3762223860476,118.49964787236698,6.85e+03
73.4%,2201000,23267.183542333543,2961.987911504345,116.36297949525175,6.85e+03
73.4%,2202000,23329.686679400504,3029.375204427666,119.01031851855464,6.85e+03
73.4%,2203000,23306.81302175112,3014.259853249484,118.41650539312666,6.85e+03
73.5%,2204000,23393.478953555226,3003.7210599299474,118.00248432768514,6.85e+03
73.5%,2205000,23336.685312021524,3090.91907514125,121.42809616649447,6.85e+03
73.5%,2206000,23307.07257957384,3075.2940050553207,120.81425851274881,6.85e+03
73.6%,2207000,23419.282606326044,3020.68113569044,118.66876825824777,6.86e+03
73.6%,2208000,23384.765492469072,3063.287928673096,120.34259459593908,6.86e+03
73.6%,2209000,23335.212899833918,3016.4591010512627,118.5029037966682,6.86e+03
73.7%,2210000,23324.98002706468,3000.3821509099753,117.87131383900133,6.86e+03
73.7%,2211000,23288.948824118823,3079.4807845883706,120.97873796219666,6.86e+03
73.7%,2212000,23360.324513223022,3008.6865256362894,118.19755480110851,6.86e+03
73.8%,2213000,23389.298277478665,2995.488082730046,117.67904824836282,6.86e+03
73.8%,2214000,23351.17318955809,3012.189644100983,118.3351763290335,6.86e+03
73.8%,2215000,23344.163682334125,3065.003204881564,120.40997996557527,6.86e+03
73.9%,2216000,23434.40097241476,3107.1687107859752,122.06647014904465,6.86e+03
73.9%,2217000,23352.66890325956,3055.551833516228,120.03867874313778,6.87e+03
73.9%,2218000,23317.21003298089,3138.9011796745845,123.31309394932329,6.87e+03
74.0%,2219000,23445.834508713335,3005.7362615434204,118.08165239691208,6.87e+03
74.0%,2220000,23295.069170862436,2942.089628919795,115.58126683552628,6.87e+03
74.0%,2221000,23355.292895158753,3005.2678998854635,118.06325260608595,6.87e+03
74.1%,2222000,23372.870598971844,3022.2881678638387,118.73190121402895,6.87e+03
74.1%,2223000,23411.721961967647,3024.556744210856,118.82102321953278,6.87e+03
74.1%,2224000,23400.111250311136,3031.2979893523507,119.08585595808836,6.87e+03
74.2%,2225000,23420.101772960275,3029.8415024327533,119.02863723788295,6.87e+03
74.2%,2226000,23399.445021940395,2950.1521347059042,115.8980058714371,6.87e+03
74.2%,2227000,23298.08122740686,3011.673707814699,118.31490754830398,6.87e+03
74.3%,2228000,23287.606977170333,3123.8044283701556,122.72001152800107,6.88e+03
74.3%,2229000,23331.60859669186,3055.049004256508,120.01892487763038,6.88e+03
74.3%,2230000,23403.702802000567,3031.615699759988,119.09833734921953,6.88e+03
74.4%,2231000,23415.540998496115,3061.4642595365585,120.27095096312179,6.88e+03
74.4%,2232000,23407.65750741586,3068.095240890474,120.5314519409692,6.88e+03
74.4%,2233000,23457.40954836458,3097.9863495887357,121.70573710771035,6.88e+03
74.5%,2234000,23479.893204651773,3095.467411752396,121.6067795425355,6.88e+03
74.5%,2235000,23307.46254950948,3035.726855863494,119.25984589944558,6.88e+03
74.5%,2236000,23385.657331828028,3012.4913412913693,118.34702863398125,6.88e+03
74.6%,2237000,23381.92197848484,3005.997731262416,118.09192434820261,6.88e+03
74.6%,2238000,23302.736720345914,3047.878950920084,119.73724622319509,6.89e+03
74.6%,2239000,23260.451035585254,2982.8614778340852,117.18300659981435,6.89e+03
74.7%,2240000,23379.113860487938,2951.0535430662085,115.93341808974479,6.89e+03
74.7%,2241000,23338.09233500436,3144.941708620104,123.55039874827196,6.89e+03
74.7%,2242000,23437.17661444284,3046.3344037209795,119.67656801672409,6.89e+03
74.8%,2243000,23453.810497410595,3031.227972906974,119.08310533167086,6.89e+03
74.8%,2244000,23372.718145251274,3121.897236320897,122.64508666133992,6.89e+03
74.8%,2245000,23405.09217774123,3042.6879035614966,119.53331367674542,6.89e+03
74.9%,2246000,23415.96513506025,3046.2921343189164,119.67490744493497,6.89e+03
74.9%,2247000,23423.70750382915,3088.74078791574,121.34252120828067,6.89e+03
74.9%,2248000,23408.039839856327,3069.5640263718396,120.58915381550665,6.89e+03
75.0%,2249000,23381.590012099594,3090.118360081387,121.39663972815775,6.9e+03
75.0%,2250000,23428.724395543337,3026.607921267632,118.90160459964974,6.9e+03
75.0%,2251000,23417.494833040982,3023.8993956877966,118.7951989977617,6.9e+03
75.1%,2252000,23368.68427931145,3090.394822118396,121.40750065916248,6.9e+03
75.1%,2253000,23352.135547813028,2975.126813863172,116.8791469717739,6.9e+03
75.1%,2254000,23266.77363452688,3024.488117470223,118.81832718826877,6.9e+03
75.2%,2255000,23402.311136081815,3013.1904840551315,118.37449476062139,6.9e+03
